,SmsId,SenderPhoneNumber,Sender,text,timestamp,month_name,day_name,month,day,hour,weekday,week,year,polarity,subjectivity,negativity,neutrality,positivity,compound,nouns,tags,word_count
402,403,88022,Trump,"400% IMPACT EXTENDED!

Pres. Trump knows YOU are a TOP supporter, so he extended your 400% offer for 1 HOUR ONLY. DONATE & CLAIM NOW: bit.ly/3i2PTZu

Stop2End",2021-07-13 19:33:29.906105984,July,Tuesday,7,13,19,1,28,2021,0.25,0.75,0.0,0.835,0.165,0.6027,"['impact extended', 'pres', 'trump', 'you', 'top', 'hour only', 'donate', 'claim now', 'stop2end']","[('400', 'CD'), ('%', 'NN'), ('IMPACT', 'NNP'), ('EXTENDED', 'NNP'), ('Pres', 'NNS'), ('Trump', 'NN'), ('knows', 'VBZ'), ('YOU', 'NNP'), ('are', 'VBP'), ('a', 'DT'), ('TOP', 'JJ'), ('supporter', 'NN'), ('so', 'IN'), ('he', 'PRP'), ('extended', 'VBD'), ('your', 'PRP$'), ('400', 'CD'), ('%', 'NN'), ('offer', 'NN'), ('for', 'IN'), ('1', 'CD'), ('HOUR', 'NNP'), ('ONLY', 'NNP'), ('DONATE', 'NNP'), ('&', 'CC'), ('CLAIM', 'NNP'), ('NOW', 'NNP'), ('bit.ly/3i2PTZu', 'NN'), ('Stop2End', 'NN')]",27.0
403,404,88022,Trump,"CONGRATULATIONS! You won a LIMITED-EDITION Trump Welcome Mat! You have 1 HOUR to claim from President Trump. Donate & claim NOW: bit.ly/2U3YRxx

Stop2End",2021-07-13 22:50:52.502288000,July,Tuesday,7,13,22,1,28,2021,1.0,0.9,0.0,0.627,0.373,0.9172,"['congratulations', 'limited-edition trump welcome mat', 'hour', 'trump', 'donate', 'now', 'stop2end']","[('CONGRATULATIONS', 'NN'), ('You', 'PRP'), ('won', 'VBD'), ('a', 'DT'), ('LIMITED-EDITION', 'JJ'), ('Trump', 'NNP'), ('Welcome', 'NNP'), ('Mat', 'NNP'), ('You', 'PRP'), ('have', 'VBP'), ('1', 'CD'), ('HOUR', 'NNP'), ('to', 'TO'), ('claim', 'VB'), ('from', 'IN'), ('President', 'NNP'), ('Trump', 'NNP'), ('Donate', 'NNP'), ('&', 'CC'), ('claim', 'NN'), ('NOW', 'NN'), ('bit.ly/2U3YRxx', 'NN'), ('Stop2End', 'NN')]",23.0
404,405,88022,Trump,"Corey - Do you approve of the job Pres Trump is doing to Save America from Joe Biden & the Left? 10MIN! Submit your response: bit.ly/3r8Yv4P

Stop2End",2021-07-14 16:20:51.715495936,July,Wednesday,7,14,16,2,28,2021,0.0,0.0,0.0,0.882,0.118,0.5411,"['corey', 'pres trump', 'save america', 'joe biden', 'left', 'submit', 'stop2end']","[('Corey', 'NNP'), ('Do', 'VBP'), ('you', 'PRP'), ('approve', 'VB'), ('of', 'IN'), ('the', 'DT'), ('job', 'NN'), ('Pres', 'NNP'), ('Trump', 'NNP'), ('is', 'VBZ'), ('doing', 'VBG'), ('to', 'TO'), ('Save', 'NNP'), ('America', 'NNP'), ('from', 'IN'), ('Joe', 'NNP'), ('Biden', 'NNP'), ('&', 'CC'), ('the', 'DT'), ('Left', 'NNP'), ('10MIN', 'CD'), ('Submit', 'VB'), ('your', 'PRP$'), ('response', 'NN'), ('bit.ly/3r8Yv4P', 'NN'), ('Stop2End', 'NN')]",27.0
405,406,88022,Trump,"Pres Trump designed our iconic ""FREEDOM IS COMING"" shirt & now it's a best seller. We'll hold yours for 1 HR! Donate $45 & claim: bit.ly/3r9pDjX

Stop2End",2021-07-14 22:46:55.038153088,July,Wednesday,7,14,22,2,28,2021,0.75,0.4,0.0,0.726,0.274,0.8866,"['pres trump', 'freedom is coming', ""'ll hold yours"", 'hr', 'donate', 'stop2end']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('designed', 'VBD'), ('our', 'PRP$'), ('iconic', 'JJ'), ('FREEDOM', 'NNP'), ('IS', 'NNP'), ('COMING', 'NNP'), ('shirt', 'NN'), ('&', 'CC'), ('now', 'RB'), ('it', 'PRP'), (""'s"", 'VBZ'), ('a', 'DT'), ('best', 'JJS'), ('seller', 'NN'), ('We', 'PRP'), (""'ll"", 'MD'), ('hold', 'VB'), ('yours', 'NNS'), ('for', 'IN'), ('1', 'CD'), ('HR', 'NN'), ('Donate', 'NNP'), ('45', 'CD'), ('&', 'CC'), ('claim', 'NN'), ('bit.ly/3r9pDjX', 'NN'), ('Stop2End', 'NN')]",27.0
406,407,43367,Biden,"￼DNC HQ: Did you see Vice President Kamala Harris’s email, Corey? The DNC’s I Will Vote initiative will help educate, register, protect, and turn out voters -- but it won’t work without your support. Donate $20 to the DNC today to help fund this initiative and elect Democrats nationwide: txt.democrats.org/vuo

STOP2quit",2021-07-15 15:54:57.024928000,July,Thursday,7,15,15,3,28,2021,0.8,0.9,0.051,0.823,0.126,0.5127,"['hq', 'vice president', 'kamala harris', '’ s email', 'corey', 'dnc', '’ s', 'will vote', '’ t work', 'donate', 'dnc', 'stop2quit']","[('￼DNC', 'JJ'), ('HQ', 'NNP'), ('Did', 'NNP'), ('you', 'PRP'), ('see', 'VBP'), ('Vice', 'NNP'), ('President', 'NNP'), ('Kamala', 'NNP'), ('Harris', 'NNP'), ('’', 'NNP'), ('s', 'NN'), ('email', 'NN'), ('Corey', 'NNP'), ('The', 'DT'), ('DNC', 'NNP'), ('’', 'NNP'), ('s', 'NN'), ('I', 'PRP'), ('Will', 'MD'), ('Vote', 'VB'), ('initiative', 'NN'), ('will', 'MD'), ('help', 'VB'), ('educate', 'VB'), ('register', 'NN'), ('protect', 'NN'), ('and', 'CC'), ('turn', 'VB'), ('out', 'RP'), ('voters', 'NNS'), ('but', 'CC'), ('it', 'PRP'), ('won', 'VBD'), ('’', 'NNP'), ('t', 'NN'), ('work', 'NN'), ('without', 'IN'), ('your', 'PRP$'), ('support', 'NN'), ('Donate', 'NNP'), ('20', 'CD'), ('to', 'TO'), ('the', 'DT'), ('DNC', 'NNP'), ('today', 'NN'), ('to', 'TO'), ('help', 'VB'), ('fund', 'VB'), ('this', 'DT'), ('initiative', 'NN'), ('and', 'CC'), ('elect', 'JJ'), ('Democrats', 'NNPS'), ('nationwide', 'JJ'), ('txt.democrats.org/vuo', 'NN'), ('STOP2quit', 'NN')]",51.0
407,408,88022,Trump,"Don Jr: I'm a member of the Trump Day One Club & I'm inviting YOU to step up and join, Corey! Limited-time offer! Donate NOW: bit.ly/3ekM8xr

Stop2End",2021-07-15 16:16:19.708505984,July,Thursday,7,15,16,3,28,2021,0.0,0.0,0.0,0.831,0.169,0.6229,"['don jr', 'trump', 'you', 'corey', 'limited-time', 'donate now', 'stop2end']","[('Don', 'NNP'), ('Jr', 'NNP'), ('I', 'PRP'), (""'m"", 'VBP'), ('a', 'DT'), ('member', 'NN'), ('of', 'IN'), ('the', 'DT'), ('Trump', 'NNP'), ('Day', 'NNP'), ('One', 'NNP'), ('Club', 'NNP'), ('&', 'CC'), ('I', 'PRP'), (""'m"", 'VBP'), ('inviting', 'VBG'), ('YOU', 'NN'), ('to', 'TO'), ('step', 'VB'), ('up', 'RB'), ('and', 'CC'), ('join', 'VB'), ('Corey', 'NNP'), ('Limited-time', 'JJ'), ('offer', 'NN'), ('Donate', 'NN'), ('NOW', 'NN'), ('bit.ly/3ekM8xr', 'NN'), ('Stop2End', 'NN')]",27.0
408,409,88022,Trump,"CONGRATULATIONS, Corey! President Trump is offering YOU one of our ICONIC blue TRUMP FLAGS! Claim in the NEXT HOUR: bit.ly/3yONwQG

Stop2End",2021-07-15 23:01:45.146209024,July,Thursday,7,15,23,3,28,2021,0.166666666666667,0.2,0.0,0.793,0.207,0.7365,"['congratulations', 'corey', 'trump', 'you', 'iconic', 'trump flags', 'claim', 'next hour', 'stop2end']","[('CONGRATULATIONS', 'NNP'), ('Corey', 'NNP'), ('President', 'NNP'), ('Trump', 'NNP'), ('is', 'VBZ'), ('offering', 'VBG'), ('YOU', 'NNP'), ('one', 'CD'), ('of', 'IN'), ('our', 'PRP$'), ('ICONIC', 'NNP'), ('blue', 'NN'), ('TRUMP', 'NNP'), ('FLAGS', 'NNP'), ('Claim', 'NN'), ('in', 'IN'), ('the', 'DT'), ('NEXT', 'JJ'), ('HOUR', 'NN'), ('bit.ly/3yONwQG', 'NN'), ('Stop2End', 'NN')]",21.0
409,410,88022,Trump,"Pres Trump asked you to step up & you DECLINED, Corey? 1 MORE CHANCE to stand with him & get on the donor list. Donate NOW: bit.ly/2VDxWca

Stop2End",2021-07-16 17:24:06.318552064,July,Friday,7,16,17,4,28,2021,0.5,0.5,0.0,0.878,0.122,0.5802,"['pres trump', 'declined', 'corey', 'more chance', 'donor list', 'donate now', 'stop2end']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('asked', 'VBD'), ('you', 'PRP'), ('to', 'TO'), ('step', 'VB'), ('up', 'RP'), ('&', 'CC'), ('you', 'PRP'), ('DECLINED', 'VBP'), ('Corey', 'NNP'), ('1', 'CD'), ('MORE', 'JJR'), ('CHANCE', 'NNP'), ('to', 'TO'), ('stand', 'VB'), ('with', 'IN'), ('him', 'PRP'), ('&', 'CC'), ('get', 'VB'), ('on', 'IN'), ('the', 'DT'), ('donor', 'JJ'), ('list', 'NN'), ('Donate', 'NN'), ('NOW', 'NN'), ('bit.ly/2VDxWca', 'NN'), ('Stop2End', 'NN')]",28.0
410,411,88022,Trump,"According to The Federalist: evidence from Georgia ""indicates enough illegal votes to tip 2020 results."" 1HR to stand with Pres Trump > bit.ly/2USPSiy

Stop2End",2021-07-16 22:29:06.940600064,July,Friday,7,16,22,4,28,2021,-0.25,0.5,0.135,0.865,0.0,-0.5574,"['according', 'federalist', 'georgia', 'illegal votes', 'pres trump', '> bit.ly/2uspsiy', 'stop2end']","[('According', 'VBG'), ('to', 'TO'), ('The', 'DT'), ('Federalist', 'NNP'), ('evidence', 'NN'), ('from', 'IN'), ('Georgia', 'NNP'), ('indicates', 'VBZ'), ('enough', 'JJ'), ('illegal', 'JJ'), ('votes', 'NNS'), ('to', 'TO'), ('tip', 'VB'), ('2020', 'CD'), ('results', 'NNS'), ('1HR', 'CD'), ('to', 'TO'), ('stand', 'VB'), ('with', 'IN'), ('Pres', 'NNP'), ('Trump', 'NNP'), ('>', 'NNP'), ('bit.ly/2USPSiy', 'VBD'), ('Stop2End', 'NNP')]",24.0
411,412,88022,Trump,"Pres Trump: The news coming out of Georgia is beyond incredible. It's corruption at the highest level. Our Nation is at stake! Donate: bit.ly/2UNAnZx

Stop2End",2021-07-17 16:40:28.957639040,July,Saturday,7,17,16,5,28,2021,1.0,0.9,0.0,1.0,0.0,0.0,"['pres trump', 'georgia', ""'s corruption"", 'nation', 'donate', 'stop2end']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('The', 'DT'), ('news', 'NN'), ('coming', 'VBG'), ('out', 'IN'), ('of', 'IN'), ('Georgia', 'NNP'), ('is', 'VBZ'), ('beyond', 'IN'), ('incredible', 'JJ'), ('It', 'PRP'), (""'s"", 'VBZ'), ('corruption', 'NN'), ('at', 'IN'), ('the', 'DT'), ('highest', 'JJS'), ('level', 'NN'), ('Our', 'PRP$'), ('Nation', 'NN'), ('is', 'VBZ'), ('at', 'IN'), ('stake', 'NN'), ('Donate', 'NN'), ('bit.ly/2UNAnZx', 'NN'), ('Stop2End', 'NN')]",25.0
412,413,88022,Trump,"You won a FREE Trump Flag! Offer expires at MIDNIGHT. 15 Patriots claimed theirs. Pres Trump is just waiting on you. Act NOW: bit.ly/3ejGxHp

Stop2End",2021-07-17 20:53:52.383581056,July,Saturday,7,17,20,5,28,2021,0.5,0.8,0.0,0.741,0.259,0.8412,"['free trump flag', 'offer', 'midnight', 'patriots', 'pres trump', 'now', 'stop2end']","[('You', 'PRP'), ('won', 'VBD'), ('a', 'DT'), ('FREE', 'JJ'), ('Trump', 'NNP'), ('Flag', 'NN'), ('Offer', 'NN'), ('expires', 'VBZ'), ('at', 'IN'), ('MIDNIGHT', 'NNP'), ('15', 'CD'), ('Patriots', 'NNP'), ('claimed', 'VBD'), ('theirs', 'NNS'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('is', 'VBZ'), ('just', 'RB'), ('waiting', 'VBG'), ('on', 'IN'), ('you', 'PRP'), ('Act', 'NNP'), ('NOW', 'NNP'), ('bit.ly/3ejGxHp', 'NN'), ('Stop2End', 'NN')]",25.0
413,414,43367,Biden,"Jill Biden here! This team has done a lot for Joe & Kamala. Help keep up our momentum this summer and donate $20 to the DNC: txt.democrats.org/418
STOP2quit",2021-07-18 15:24:42.597097088,July,Sunday,7,18,15,6,28,2021,0.0,0.0,0.0,0.9,0.1,0.4574,"['jill biden', 'joe', 'kamala', 'donate $', 'dnc', 'stop2quit']","[('Jill', 'NNP'), ('Biden', 'NNP'), ('here', 'RB'), ('This', 'DT'), ('team', 'NN'), ('has', 'VBZ'), ('done', 'VBN'), ('a', 'DT'), ('lot', 'NN'), ('for', 'IN'), ('Joe', 'NNP'), ('&', 'CC'), ('Kamala', 'NNP'), ('Help', 'NN'), ('keep', 'VB'), ('up', 'IN'), ('our', 'PRP$'), ('momentum', 'NN'), ('this', 'DT'), ('summer', 'NN'), ('and', 'CC'), ('donate', 'VB'), ('20', 'CD'), ('to', 'TO'), ('the', 'DT'), ('DNC', 'NNP'), ('txt.democrats.org/418', 'NN'), ('STOP2quit', 'NN')]",28.0
414,415,88022,Trump,"Your Trump Honor Roll membership still hasn't been accepted. This invitation EXPIRES in 10 MINUTES! Pres Trump's calling on YOU. Join: bit.ly/3wGda8Q

Stop2End",2021-07-18 16:43:21.336187904,July,Sunday,7,18,16,6,28,2021,0.0,0.0,0.066,0.727,0.207,0.5964,"['your trump', 'roll', 'expires', 'minutes', 'pres trump', 'you', 'join', 'stop2end']","[('Your', 'PRP$'), ('Trump', 'NNP'), ('Honor', 'NNP'), ('Roll', 'NNP'), ('membership', 'NN'), ('still', 'RB'), ('has', 'VBZ'), (""n't"", 'RB'), ('been', 'VBN'), ('accepted', 'VBN'), ('This', 'DT'), ('invitation', 'NN'), ('EXPIRES', 'NNP'), ('in', 'IN'), ('10', 'CD'), ('MINUTES', 'NN'), ('Pres', 'NNS'), ('Trump', 'NNP'), (""'s"", 'POS'), ('calling', 'VBG'), ('on', 'IN'), ('YOU', 'NNP'), ('Join', 'NN'), ('bit.ly/3wGda8Q', 'NN'), ('Stop2End', 'NN')]",23.0
415,416,88022,Trump,"TRUMP SHIRT: UNCLAIMED! Pres Trump offered you our NEW ""FREEDOM IS COMING"" shirt. Why didn't you accept? Donate $45 & claim NOW: bit.ly/3reTpnr

Stop2End",2021-07-18 20:43:27.200001920,July,Sunday,7,18,20,6,28,2021,0.136363636363636,0.454545454545455,0.074,0.748,0.178,0.6176,"['trump shirt', 'unclaimed', 'pres trump', 'new', 'freedom is coming', 'donate', 'now', 'stop2end']","[('TRUMP', 'NNP'), ('SHIRT', 'NNP'), ('UNCLAIMED', 'NN'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('offered', 'VBD'), ('you', 'PRP'), ('our', 'PRP$'), ('NEW', 'JJ'), ('FREEDOM', 'NNP'), ('IS', 'NNP'), ('COMING', 'NNP'), ('shirt', 'NN'), ('Why', 'WRB'), ('did', 'VBD'), (""n't"", 'RB'), ('you', 'PRP'), ('accept', 'VB'), ('Donate', 'NNP'), ('45', 'CD'), ('&', 'CC'), ('claim', 'NN'), ('NOW', 'NN'), ('bit.ly/3reTpnr', 'NN'), ('Stop2End', 'NN')]",24.0
416,417,88022,Trump,"WOW - President Trump had a 98% approval rating at CPAC - the highest ever, by far! Do you agree? Submit your response NOW >> bit.ly/3inFNCE

Stop2End",2021-07-19 19:46:53.495100032,July,Monday,7,19,19,0,29,2021,0.1125,1.0,0.0,0.697,0.303,0.8866,"['wow', 'trump', '% approval', 'cpac', 'submit', 'now', '> > bit.ly/3infnce', 'stop2end']","[('WOW', 'NNP'), ('President', 'NNP'), ('Trump', 'NNP'), ('had', 'VBD'), ('a', 'DT'), ('98', 'CD'), ('%', 'NN'), ('approval', 'NN'), ('rating', 'NN'), ('at', 'IN'), ('CPAC', 'NNP'), ('the', 'DT'), ('highest', 'JJS'), ('ever', 'RB'), ('by', 'IN'), ('far', 'RB'), ('Do', 'VB'), ('you', 'PRP'), ('agree', 'VB'), ('Submit', 'VB'), ('your', 'PRP$'), ('response', 'NN'), ('NOW', 'NNP'), ('>', 'NNP'), ('>', 'NNP'), ('bit.ly/3inFNCE', 'VBD'), ('Stop2End', 'NNP')]",27.0
417,418,88022,Trump,"CONGRATULATIONS, Corey! President Trump is offering YOU one of our ICONIC blue TRUMP FLAGS! Claim in the NEXT HOUR: bit.ly/2VRqeLX

Stop2End",2021-07-19 23:41:16.071179008,July,Monday,7,19,23,0,29,2021,0.166666666666667,0.2,0.0,0.793,0.207,0.7365,"['congratulations', 'corey', 'trump', 'you', 'iconic', 'trump flags', 'claim', 'next hour', 'stop2end']","[('CONGRATULATIONS', 'NNP'), ('Corey', 'NNP'), ('President', 'NNP'), ('Trump', 'NNP'), ('is', 'VBZ'), ('offering', 'VBG'), ('YOU', 'NNP'), ('one', 'CD'), ('of', 'IN'), ('our', 'PRP$'), ('ICONIC', 'NNP'), ('blue', 'NN'), ('TRUMP', 'NNP'), ('FLAGS', 'NNP'), ('Claim', 'NN'), ('in', 'IN'), ('the', 'DT'), ('NEXT', 'JJ'), ('HOUR', 'NN'), ('bit.ly/2VRqeLX', 'NN'), ('Stop2End', 'NN')]",21.0
418,419,88022,Trump,"You hit the jackpot, Corey! Pres Trump signed (1) of his FAVORITE rally photos for YOU only. You have 10 MINUTES! Claim NOW: bit.ly/2UUb9Zm

Stop2End",2021-07-20 17:23:49.615035008,July,Tuesday,7,20,17,1,29,2021,0.25,1.0,0.0,0.848,0.152,0.6505,"['corey', 'pres trump', 'favorite', 'rally photos', 'you', 'minutes', 'claim now', 'stop2end']","[('You', 'PRP'), ('hit', 'VBP'), ('the', 'DT'), ('jackpot', 'NN'), ('Corey', 'NNP'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('signed', 'VBD'), ('1', 'CD'), ('of', 'IN'), ('his', 'PRP$'), ('FAVORITE', 'NNP'), ('rally', 'NN'), ('photos', 'NNS'), ('for', 'IN'), ('YOU', 'NNP'), ('only', 'RB'), ('You', 'PRP'), ('have', 'VBP'), ('10', 'CD'), ('MINUTES', 'NNS'), ('Claim', 'NN'), ('NOW', 'NNP'), ('bit.ly/2UUb9Zm', 'NN'), ('Stop2End', 'NN')]",25.0
419,420,88022,Trump,"According to the Federalist: evidence from Georgia ""indicates enough illegal votes to tip 2020 results."" Stand with Pres Trump > bit.ly/2UzTbvg

Stop2End",2021-07-20 22:52:20.465385984,July,Tuesday,7,20,22,1,29,2021,-0.25,0.5,0.146,0.854,0.0,-0.5574,"['according', 'federalist', 'georgia', 'illegal votes', 'stand', 'pres trump', '> bit.ly/2uztbvg', 'stop2end']","[('According', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('Federalist', 'NNP'), ('evidence', 'NN'), ('from', 'IN'), ('Georgia', 'NNP'), ('indicates', 'VBZ'), ('enough', 'JJ'), ('illegal', 'JJ'), ('votes', 'NNS'), ('to', 'TO'), ('tip', 'VB'), ('2020', 'CD'), ('results', 'NNS'), ('Stand', 'NN'), ('with', 'IN'), ('Pres', 'NNP'), ('Trump', 'NNP'), ('>', 'NNP'), ('bit.ly/2UzTbvg', 'VBD'), ('Stop2End', 'NNP')]",22.0
420,421,88022,Trump,"If ALL Patriots give $10 TODAY we'll CRUSH our Rally fundraising goal. Don't let Pres Trump down Corey. 2X-IMPACT! Donate NOW: bit.ly/2W64Gey

Stop2End",2021-07-21 20:20:10.086651008,July,Wednesday,7,21,20,2,29,2021,-0.194444444444444,0.288888888888889,0.107,0.893,0.0,-0.3869,"['all patriots', 'today', 'crush', 'rally', 'pres trump', 'corey', 'donate now', 'stop2end']","[('If', 'IN'), ('ALL', 'DT'), ('Patriots', 'NNP'), ('give', 'VBP'), ('10', 'CD'), ('TODAY', 'NNP'), ('we', 'PRP'), (""'ll"", 'MD'), ('CRUSH', 'VB'), ('our', 'PRP$'), ('Rally', 'NNP'), ('fundraising', 'VBG'), ('goal', 'NN'), ('Do', 'VBP'), (""n't"", 'RB'), ('let', 'VB'), ('Pres', 'NNP'), ('Trump', 'NNP'), ('down', 'RB'), ('Corey', 'NNP'), ('2X-IMPACT', 'JJ'), ('Donate', 'NN'), ('NOW', 'NN'), ('bit.ly/2W64Gey', 'NN'), ('Stop2End', 'NN')]",23.0
421,422,43367,Biden,"￼DNC HQ: Top Texas Democrats reached out to this team about protecting the vote. The GOP is doing everything in their power to make voting harder, and we must stop them. Rush $20 to the DNC today to fight voter suppression and elect Democrats nationwide: txt.democrats.org/xr0

STOP2quit",2021-07-21 21:30:40.970852992,July,Wednesday,7,21,21,2,29,2021,0.4,0.466666666666667,0.094,0.843,0.063,-0.3818,"['hq', 'top texas', 'rush', 'dnc', 'voter suppression', 'stop2quit']","[('￼DNC', 'JJ'), ('HQ', 'NNP'), ('Top', 'JJ'), ('Texas', 'NNP'), ('Democrats', 'NNPS'), ('reached', 'VBD'), ('out', 'RB'), ('to', 'TO'), ('this', 'DT'), ('team', 'NN'), ('about', 'IN'), ('protecting', 'VBG'), ('the', 'DT'), ('vote', 'NN'), ('The', 'DT'), ('GOP', 'NNP'), ('is', 'VBZ'), ('doing', 'VBG'), ('everything', 'NN'), ('in', 'IN'), ('their', 'PRP$'), ('power', 'NN'), ('to', 'TO'), ('make', 'VB'), ('voting', 'NN'), ('harder', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('must', 'MD'), ('stop', 'VB'), ('them', 'PRP'), ('Rush', 'NNP'), ('20', 'CD'), ('to', 'TO'), ('the', 'DT'), ('DNC', 'NNP'), ('today', 'NN'), ('to', 'TO'), ('fight', 'VB'), ('voter', 'NN'), ('suppression', 'NN'), ('and', 'CC'), ('elect', 'JJ'), ('Democrats', 'NNPS'), ('nationwide', 'JJ'), ('txt.democrats.org/xr0', 'NN'), ('STOP2quit', 'NN')]",47.0
422,423,88022,Trump,"President Trump wants YOU to have an ICONIC ""Don't Blame Me, I Voted for Trump"" Flag! So we're giving you one for FREE. Claim NOW: bit.ly/3hQsZW8

Stop2End",2021-07-21 22:45:30.384187008,July,Wednesday,7,21,22,2,29,2021,0.408333333333333,0.466666666666667,0.0,0.726,0.274,0.8418,"['trump', 'you', 'iconic', 'blame', 'voted', 'trump', 'flag', 'free', 'claim now', 'stop2end']","[('President', 'NNP'), ('Trump', 'NNP'), ('wants', 'VBZ'), ('YOU', 'FW'), ('to', 'TO'), ('have', 'VB'), ('an', 'DT'), ('ICONIC', 'NNP'), ('Do', 'VBP'), (""n't"", 'RB'), ('Blame', 'VB'), ('Me', 'NNP'), ('I', 'PRP'), ('Voted', 'VBD'), ('for', 'IN'), ('Trump', 'NNP'), ('Flag', 'NN'), ('So', 'IN'), ('we', 'PRP'), (""'re"", 'VBP'), ('giving', 'VBG'), ('you', 'PRP'), ('one', 'CD'), ('for', 'IN'), ('FREE', 'NNP'), ('Claim', 'NN'), ('NOW', 'NNP'), ('bit.ly/3hQsZW8', 'NN'), ('Stop2End', 'NN')]",27.0
423,424,43367,Biden,"Joe Biden here! Kamala launched the DNC's I Will Vote initiative to protect the vote nationwide. Chip in another $20 to the DNC: txt.democrats.org/345
STOP2quit",2021-07-22 15:41:06.016605952,July,Thursday,7,22,15,3,29,2021,0.0,0.0,0.0,0.84,0.16,0.5255,"['joe biden', 'kamala', 'dnc', 'will vote', 'chip', 'dnc', 'stop2quit']","[('Joe', 'NNP'), ('Biden', 'NNP'), ('here', 'RB'), ('Kamala', 'NNP'), ('launched', 'VBD'), ('the', 'DT'), ('DNC', 'NNP'), (""'s"", 'POS'), ('I', 'PRP'), ('Will', 'MD'), ('Vote', 'VB'), ('initiative', 'JJ'), ('to', 'TO'), ('protect', 'VB'), ('the', 'DT'), ('vote', 'NN'), ('nationwide', 'JJ'), ('Chip', 'NN'), ('in', 'IN'), ('another', 'DT'), ('20', 'CD'), ('to', 'TO'), ('the', 'DT'), ('DNC', 'NNP'), ('txt.democrats.org/345', 'NN'), ('STOP2quit', 'NN')]",25.0
424,425,88022,Trump,"TRUMP FREE SPEECH DEFENDERS

This is critical. President Trump is giving you the chance to join an elite group. Donate & join NOW: bit.ly/3rxfAp9

Stop2End",2021-07-22 20:43:18.254621056,July,Thursday,7,22,20,3,29,2021,0.2,0.8,0.065,0.512,0.423,0.8902,"['trump free speech defenders', 'trump', 'elite group', 'donate', 'now', 'stop2end']","[('TRUMP', 'NNP'), ('FREE', 'NNP'), ('SPEECH', 'NNP'), ('DEFENDERS', 'NNP'), ('This', 'DT'), ('is', 'VBZ'), ('critical', 'JJ'), ('President', 'NNP'), ('Trump', 'NNP'), ('is', 'VBZ'), ('giving', 'VBG'), ('you', 'PRP'), ('the', 'DT'), ('chance', 'NN'), ('to', 'TO'), ('join', 'VB'), ('an', 'DT'), ('elite', 'JJ'), ('group', 'NN'), ('Donate', 'NNP'), ('&', 'CC'), ('join', 'NN'), ('NOW', 'NN'), ('bit.ly/3rxfAp9', 'NN'), ('Stop2End', 'NN')]",25.0
425,426,88022,Trump,"20 spots left on the Trump Honor Roll! Pres Trump asked us to reach out to YOU. We can hold your spot for 6 hours. Donate NOW: bit.ly/3rnWD8i

Stop2End",2021-07-22 22:42:50.546898048,July,Thursday,7,22,22,3,29,2021,0.0,0.0,0.0,0.855,0.145,0.5562,"['trump', 'roll', 'pres trump', 'you', 'donate now', 'stop2end']","[('20', 'CD'), ('spots', 'NNS'), ('left', 'VBN'), ('on', 'IN'), ('the', 'DT'), ('Trump', 'NNP'), ('Honor', 'NNP'), ('Roll', 'NNP'), ('Pres', 'NNS'), ('Trump', 'NNP'), ('asked', 'VBD'), ('us', 'PRP'), ('to', 'TO'), ('reach', 'VB'), ('out', 'RP'), ('to', 'TO'), ('YOU', 'NNP'), ('We', 'PRP'), ('can', 'MD'), ('hold', 'VB'), ('your', 'PRP$'), ('spot', 'NN'), ('for', 'IN'), ('6', 'CD'), ('hours', 'NNS'), ('Donate', 'NN'), ('NOW', 'NN'), ('bit.ly/3rnWD8i', 'NN'), ('Stop2End', 'NN')]",29.0
426,427,88022,Trump,"Pres. Trump requested your input on some key issues. All responses in the NEXT HOUR will be sent for review. Take the Issue Poll here: bit.ly/3i0wsBK

Stop2End",2021-07-23 19:29:14.901065984,July,Friday,7,23,19,4,29,2021,0.0,0.5,0.0,1.0,0.0,0.0,"['pres', 'trump', 'key issues', 'next hour', 'poll', 'stop2end']","[('Pres', 'NNS'), ('Trump', 'NNP'), ('requested', 'VBD'), ('your', 'PRP$'), ('input', 'NN'), ('on', 'IN'), ('some', 'DT'), ('key', 'JJ'), ('issues', 'NNS'), ('All', 'DT'), ('responses', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('NEXT', 'NNP'), ('HOUR', 'NNP'), ('will', 'MD'), ('be', 'VB'), ('sent', 'VBN'), ('for', 'IN'), ('review', 'NN'), ('Take', 'VB'), ('the', 'DT'), ('Issue', 'NNP'), ('Poll', 'NNP'), ('here', 'RB'), ('bit.ly/3i0wsBK', 'NN'), ('Stop2End', 'NN')]",27.0
